threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn
0.779624879360199,0.9266666666666666,0.9879518072289156,0.8913043478260869,0.9827586206896551,0.9371428571428572,82,57,1,10
0.7931554317474365,0.92,0.9878048780487805,0.8804347826086957,0.9827586206896551,0.9310344827586207,81,57,1,11
0.7937020063400269,0.9133333333333333,0.9876543209876543,0.8695652173913043,0.9827586206896551,0.9248554913294798,80,57,1,12
0.7988162636756897,0.9066666666666666,0.9875,0.8586956521739131,0.9827586206896551,0.9186046511627907,79,57,1,13
0.8015605807304382,0.9,0.9873417721518988,0.8478260869565217,0.9827586206896551,0.9122807017543859,78,57,1,14
0.8106144666671753,0.9066666666666666,1.0,0.8478260869565217,1.0,0.9176470588235294,78,58,0,14
0.8132992386817932,0.9,1.0,0.8369565217391305,1.0,0.9112426035502958,77,58,0,15
0.8141778111457825,0.8933333333333333,1.0,0.8260869565217391,1.0,0.9047619047619048,76,58,0,16
0.814415454864502,0.8866666666666667,1.0,0.8152173913043478,1.0,0.8982035928143712,75,58,0,17
0.8179397583007812,0.88,1.0,0.8043478260869565,1.0,0.891566265060241,74,58,0,18
0.8198078870773315,0.8733333333333333,1.0,0.7934782608695652,1.0,0.8848484848484849,73,58,0,19
0.8204622864723206,0.8666666666666667,1.0,0.782608695652174,1.0,0.8780487804878049,72,58,0,20
0.8240497708320618,0.86,1.0,0.7717391304347826,1.0,0.8711656441717791,71,58,0,21
0.829349160194397,0.8533333333333334,1.0,0.7608695652173914,1.0,0.8641975308641975,70,58,0,22
0.8330603837966919,0.8466666666666667,1.0,0.75,1.0,0.8571428571428571,69,58,0,23
0.8349742889404297,0.84,1.0,0.7391304347826086,1.0,0.85,68,58,0,24
0.8380724787712097,0.8333333333333334,1.0,0.7282608695652174,1.0,0.8427672955974843,67,58,0,25
0.8388351202011108,0.8266666666666667,1.0,0.717391304347826,1.0,0.8354430379746836,66,58,0,26
0.8414681553840637,0.82,1.0,0.7065217391304348,1.0,0.8280254777070064,65,58,0,27
0.8429555296897888,0.8133333333333334,1.0,0.6956521739130435,1.0,0.8205128205128205,64,58,0,28
0.8460263013839722,0.8066666666666666,1.0,0.6847826086956522,1.0,0.8129032258064516,63,58,0,29
0.849556565284729,0.8,1.0,0.6739130434782609,1.0,0.8051948051948052,62,58,0,30
0.8496850728988647,0.7933333333333333,1.0,0.6630434782608695,1.0,0.7973856209150327,61,58,0,31
0.8499087691307068,0.7866666666666666,1.0,0.6521739130434783,1.0,0.7894736842105263,60,58,0,32
0.8528665900230408,0.78,1.0,0.6413043478260869,1.0,0.7814569536423841,59,58,0,33
0.8541198372840881,0.7733333333333333,1.0,0.6304347826086957,1.0,0.7733333333333333,58,58,0,34
0.8553997278213501,0.7666666666666667,1.0,0.6195652173913043,1.0,0.7651006711409396,57,58,0,35
0.855930507183075,0.76,1.0,0.6086956521739131,1.0,0.7567567567567568,56,58,0,36
0.857506513595581,0.7533333333333333,1.0,0.5978260869565217,1.0,0.7482993197278912,55,58,0,37
0.8601757884025574,0.7466666666666667,1.0,0.5869565217391305,1.0,0.7397260273972602,54,58,0,38
0.8638622760772705,0.74,1.0,0.5760869565217391,1.0,0.7310344827586207,53,58,0,39
0.8697757720947266,0.7333333333333333,1.0,0.5652173913043478,1.0,0.7222222222222222,52,58,0,40
